YEAR CO2FFPRI CO2FFSGMMOD CO2FFPOS CO2FFRES CO2LUPRI CO2LUSGMMOD CO2LUPOS CO2LURES CONCO2PRI CONCO2SGMMOD CONCO2POS CONCO2RES OCNCO2UPPRI OCNCO2UPSGM OCNCO2UPPOS OCNCO2UPRES LNDCO2UPPRI LNDCO2UPSGM LNDCO2UPPOS LNDCO2UPRES ANTPRICH4 ANTSGMMODCH4 ANTCH4 ANTRESCH4 ANTPRIN2O ANTSGMMODN2O ANTN2O ANTRESN2O CONCH4PRI CONCH4SGMMOD CONCH4POS CONCH4RES CONN2OPRI CONN2OSGMMOD CONN2OPOS CONN2ORES RADTTLPRI RADMISSGMMOD RADTTLPOS RADTTLRES T2MPRI T2MSGMMOD T2MPOS T2MRES
1781    0.005000    0.001000    0.005000    0.000000    0.156000    0.252000    0.156000    0.000000  280.200000    0.600000  277.000000   -3.200000    0.050000    0.251000    0.000000   -0.050000    0.036000    0.740000    0.000000   -0.036000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  731.10     2.5   700.0  -31.10  273.30     1.2   270.0   -3.30   0.00000   0.25000   0.00000   0.00000  -0.43640   0.18000   0.00000   0.43640
1782    0.005000    0.001000    0.005000    0.000000    0.161000    0.252000    0.161000    0.000000  280.400000    0.600000  277.000000   -3.400000    0.052000    0.251000    0.000000   -0.052000    0.037000    0.740000    0.000000   -0.037000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  731.50     2.5   700.0  -31.50  273.30     1.2   270.0   -3.30   0.00000   0.25000   0.00000   0.00000  -0.35140   0.18000   0.00000   0.35140
1783    0.005000    0.001000    0.005000    0.000000    0.166000    0.252000    0.166000    0.000000  280.500000    0.600000  277.000000   -3.500000    0.053000    0.251000    0.000000   -0.053000    0.039000    0.740000    0.000000   -0.039000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  732.00     2.5   700.0  -32.00  273.40     1.2   270.0   -3.40   0.00000   0.25000   0.00000   0.00000  -0.23440   0.18000   0.00000   0.23440
1784    0.005000    0.001000    0.005000    0.000000    0.171000    0.252000    0.171000    0.000000  280.700000    0.600000  277.000000   -3.700000    0.055000    0.251000    0.000000   -0.055000    0.040000    0.740000    0.000000   -0.040000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  732.40     2.5   700.0  -32.40  273.40     1.2   270.0   -3.40   0.00000   0.25000   0.00000   0.00000  -0.55440   0.18000   0.00000   0.55440
1785    0.005000    0.001000    0.005000    0.000000    0.176000    0.252000    0.176000    0.000000  280.800000    0.600000  277.000000   -3.800000    0.057000    0.251000    0.000000   -0.057000    0.041000    0.740000    0.000000   -0.041000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  732.80     2.5   700.0  -32.80  273.40     1.2   270.0   -3.40   0.00000   0.25000   0.00000   0.00000  -0.40640   0.18000   0.00000   0.40640
1786    0.005000    0.001000    0.005000    0.000000    0.181000    0.252000    0.181000    0.000000  281.000000    0.600000  277.000000   -4.000000    0.058000    0.251000    0.000000   -0.058000    0.042000    0.740000    0.000000   -0.042000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  733.20     2.5   700.0  -33.20  273.40     1.2   270.0   -3.40   0.00000   0.25000   0.00000   0.00000  -0.04340   0.18000   0.00000   0.04340
1787    0.005000    0.001000    0.005000    0.000000    0.186000    0.252000    0.186000    0.000000  281.100000    0.600000  277.000000   -4.100000    0.060000    0.251000    0.000000   -0.060000    0.043000    0.740000    0.000000   -0.043000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  733.60     2.5   700.0  -33.60  273.40     1.2   270.0   -3.40   0.00000   0.25000   0.00000   0.00000  -0.44040   0.18000   0.00000   0.44040
1788    0.005000    0.001000    0.005000    0.000000    0.191000    0.252000    0.191000    0.000000  281.300000    0.600000  277.000000   -4.300000    0.061000    0.251000    0.000000   -0.061000    0.044000    0.740000    0.000000   -0.044000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  734.10     2.5   700.0  -34.10  273.50     1.2   270.0   -3.50   0.00000   0.25000   0.00000   0.00000  -0.23540   0.18000   0.00000   0.23540
1789    0.005000    0.001000    0.005000    0.000000    0.196000    0.252000    0.196000    0.000000  281.400000    0.600000  277.000000   -4.400000    0.063000    0.251000    0.000000   -0.063000    0.046000    0.740000    0.000000   -0.046000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  734.50     2.5   700.0  -34.50  273.50     1.2   270.0   -3.50   0.00000   0.25000   0.00000   0.00000  -0.02940   0.18000   0.00000   0.02940
1790    0.005000    0.001000    0.005000    0.000000    0.201000    0.252000    0.201000    0.000000  281.600000    0.600000  277.000000   -4.600000    0.065000    0.251000    0.000000   -0.065000    0.047000    0.740000    0.000000   -0.047000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  734.90     2.5   700.0  -34.90  273.50     1.2   270.0   -3.50   0.00000   0.25000   0.00000   0.00000  -0.12940   0.18000   0.00000   0.12940
