YEAR CONCO2 CONCH4 CONN2O T2M CUMCO2 ANTCO2 ANTCH4 ANTN2O ANTNOx ANTCO ANTVOC ANTSO2 RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O pH
2064   413.60  1554.74   354.92   2.0702    669.57   -2.3128    153.12    5.06   16.90 1877.00  237.00   17.40   2.6791   2.6459  -0.7029   2.1399   0.4103   0.2726   8.0411
2065   412.12  1548.37   355.22   2.0617    667.22   -2.3528    152.01    5.06   16.80 1881.00  236.00   17.40   2.6551   2.6220  -0.7034   2.1207   0.4077   0.2735   8.0425
2066   410.64  1542.16   355.52   2.0530    664.83   -2.3928    150.90    5.06   16.80 1885.00  235.00   17.30   2.6343   2.6012  -0.7014   2.1015   0.4052   0.2744   8.0438
2067   409.16  1536.09   355.82   2.0441    662.40   -2.4328    149.79    5.06   16.70 1889.00  233.00   17.20   2.6129   2.5798  -0.6994   2.0823   0.4028   0.2753   8.0451
2068   407.70  1530.17   356.11   2.0350    659.92   -2.4728    148.68    5.06   16.60 1894.00  232.00   17.10   2.5917   2.5586  -0.6975   2.0632   0.4004   0.2762   8.0464
2069   406.23  1524.42   356.40   2.0258    657.41   -2.5128    147.57    5.06   16.50 1898.00  231.00   17.00   2.5707   2.5375  -0.6954   2.0440   0.3981   0.2771   8.0477
2070   404.77  1518.80   356.69   2.0164    654.86   -2.5528    146.46    5.06   16.50 1903.00  230.00   16.90   2.5501   2.5170  -0.6935   2.0248   0.3958   0.2779   8.0490
2071   403.32  1513.16   356.97   2.0069    652.28   -2.5808    145.04    5.07   16.30 1898.00  227.00   16.80   2.5290   2.4958  -0.6904   2.0056   0.3936   0.2788   8.0503
2072   401.88  1507.36   357.25   1.9976    649.67   -2.6100    143.62    5.07   16.20 1892.00  225.00   16.60   2.5110   2.4778  -0.6847   1.9864   0.3912   0.2796   8.0516
2073   400.44  1501.37   357.54   1.9877    647.02   -2.6492    142.20    5.07   16.10 1888.00  221.00   16.60   2.4875   2.4544  -0.6843   1.9673   0.3888   0.2805   8.0529
2074   399.01  1495.23   357.81   1.9777    644.34   -2.6784    140.78    5.07   16.00 1883.00  219.00   16.50   2.4668   2.4337  -0.6812   1.9482   0.3863   0.2813   8.0542
2075   397.58  1488.95   358.09   1.9676    641.63   -2.7064    139.35    5.07   15.90 1878.00  216.00   16.40   2.4460   2.4128  -0.6781   1.9291   0.3837   0.2821   8.0555
2076   396.16  1482.55   358.36   1.9571    638.90   -2.7356    137.93    5.07   15.80 1873.00  214.00   16.40   2.4227   2.3896  -0.6775   1.9100   0.3811   0.2830   8.0568
2077   394.75  1476.09   358.64   1.9464    636.13   -2.7648    136.51    5.07   15.60 1868.00  212.00   16.30   2.4015   2.3683  -0.6745   1.8909   0.3785   0.2838   8.0581
2078   393.34  1469.57   358.91   1.9357    633.34   -2.7928    135.09    5.08   15.50 1864.00  209.00   16.20   2.3805   2.3474  -0.6715   1.8718   0.3758   0.2846   8.0594
2079   391.94  1462.95   359.17   1.9246    630.52   -2.8220    133.67    5.08   15.40 1858.00  207.00   16.20   2.3573   2.3241  -0.6708   1.8528   0.3731   0.2854   8.0607
2080   390.55  1456.24   359.44   1.9138    627.67   -2.8512    132.25    5.08   15.30 1854.00  204.00   16.00   2.3387   2.3056  -0.6653   1.8338   0.3703   0.2862   8.0620
2081   389.16  1449.49   359.70   1.9026    624.79   -2.8772    131.10    5.09   15.20 1847.00  202.00   16.00   2.3154   2.2823  -0.6645   1.8147   0.3676   0.2869   8.0632
2082   387.77  1442.77   359.97   1.8909    621.90   -2.8920    129.95    5.11   15.00 1840.00  199.00   16.00   2.2916   2.2585  -0.6637   1.7957   0.3648   0.2877   8.0645
2083   386.40  1435.98   360.23   1.8794    618.99   -2.9080    128.80    5.12   15.00 1833.00  195.00   15.90   2.2712   2.2381  -0.6603   1.7768   0.3620   0.2885   8.0658
2084   385.04  1429.12   360.50   1.8676    616.07   -2.9240    127.65    5.13   14.90 1826.00  192.00   15.90   2.2480   2.2148  -0.6595   1.7580   0.3591   0.2893   8.0671
2085   383.69  1422.24   360.76   1.8558    613.13   -2.9388    126.51    5.15   14.90 1820.00  190.00   15.80   2.2279   2.1948  -0.6563   1.7392   0.3562   0.2901   8.0684
2086   382.34  1415.32   361.03   1.8441    610.17   -2.9548    125.36    5.16   14.80 1812.00  186.00   15.70   2.2072   2.1741  -0.6529   1.7205   0.3533   0.2909   8.0696
2087   381.01  1408.39   361.30   1.8319    607.19   -2.9808    124.21    5.18   14.60 1806.00  183.00   15.70   2.1835   2.1504  -0.6522   1.7018   0.3504   0.2917   8.0709
2088   379.68  1401.46   361.57   1.8199    604.20   -2.9956    123.06    5.19   14.60 1799.00  180.00   15.60   2.1635   2.1304  -0.6488   1.6831   0.3475   0.2925   8.0722
2089   378.36  1394.50   361.84   1.8076    601.18   -3.0116    121.91    5.21   14.50 1792.00  177.00   15.60   2.1405   2.1073  -0.6480   1.6645   0.3446   0.2933   8.0734
2090   377.04  1387.54   362.11   1.7953    598.16   -3.0276    120.76    5.22   14.40 1785.00  174.00   15.50   2.1200   2.0869  -0.6447   1.6459   0.3417   0.2941   8.0747
2091   375.73  1380.65   362.37   1.7829    595.11   -3.0448    119.86    5.23   14.50 1784.00  173.00   15.50   2.0980   2.0648  -0.6446   1.6274   0.3387   0.2949   8.0759
2092   374.43  1373.92   362.64   1.7706    592.05   -3.0632    118.96    5.24   14.50 1782.00  172.00   15.40   2.0782   2.0450  -0.6418   1.6089   0.3359   0.2957   8.0772
2093   373.14  1367.37   362.91   1.7581    588.96   -3.0904    118.05    5.25   14.50 1781.00  171.00   15.40   2.0559   2.0227  -0.6417   1.5904   0.3331   0.2965   8.0784
2094   371.85  1360.99   363.18   1.7457    585.85   -3.1088    117.15    5.25   14.50 1780.00  170.00   15.30   2.0362   2.0031  -0.6390   1.5719   0.3304   0.2973   8.0797
2095   370.56  1354.79   363.44   1.5000    582.72   -3.1260    116.24    5.26   14.50 1778.00  170.00   15.30   2.0143   1.9812  -0.6388   1.5534   0.3277   0.2981   8.0809
2096   369.29  1348.70   363.71   1.5000    579.58   -3.1432    115.34    5.27   14.60 1777.00  168.00   15.20   1.9952   1.9621  -0.6361   1.5349   0.3251   0.2989   8.0821
2097   368.01  1342.69   363.97   1.5000    576.42   -3.1616    114.43    5.28   14.60 1776.00  167.00   15.20   1.9733   1.9401  -0.6360   1.5165   0.3225   0.2996   8.0834
2098   366.74  1336.80   364.24   1.5000    573.23   -3.1888    113.53    5.29   14.70 1774.00  167.00   15.10   1.9546   1.9215  -0.6332   1.4981   0.3200   0.3004   8.0846
2099   365.48  1331.02   364.50   1.5000    570.02   -3.2072    112.63    5.30   14.60 1772.00  165.00   15.10   1.9322   1.8991  -0.6330   1.4797   0.3175   0.3012   8.0859
2100   364.22  1325.36   364.77   1.5000    566.80   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.9155   1.8824  -0.6279   1.4612   0.3151   0.3020   8.0871
2101   362.97  1320.00   365.03   1.5000    563.57   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.8941   1.8610  -0.6279   1.4429   0.3128   0.3028   8.0883
2102   361.74  1315.10   365.29   1.5000    560.35   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.8731   1.8399  -0.6279   1.4247   0.3106   0.3035   8.0896
2103   360.51  1310.60   365.54   1.5000    557.12   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.8524   1.8193  -0.6279   1.4066   0.3087   0.3043   8.0908
2104   359.30  1306.49   365.80   1.5000    553.90   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.8321   1.7990  -0.6279   1.3887   0.3069   0.3050   8.0920
2105   358.10  1302.73   366.05   1.5000    550.68   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.8121   1.7790  -0.6279   1.3708   0.3052   0.3058   8.0932
2106   356.92  1299.29   366.30   1.5000    547.45   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.7924   1.7593  -0.6279   1.3531   0.3037   0.3065   8.0944
2107   355.74  1296.14   366.55   1.5000    544.23   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.7730   1.7399  -0.6279   1.3355   0.3024   0.3073   8.0956
