2262  350.716 1912.534 387.243   0.951 118.045   5.881   0.096  13.831   0.000   0.013  37.637  15.609  38.425    0.204   0.367   0.652   0.000   3.278  43.616   3.877   7.504   9.946   0.253   0.000   0.005   0.241   0.004   0.008   0.589   0.023   0.0001270.239  13.452 1433.114  21.742  29.825
2263  350.754 1898.436 387.302   0.953 118.104   5.881   0.096  13.782   0.000   0.013  37.611  15.598  38.399    0.204   0.367   0.653   0.000   3.253  43.183   3.832   7.479   9.943   0.253   0.000   0.005   0.240   0.004   0.008   0.589   0.023   0.0001267.395  13.421 1429.828  21.771  29.788
2264  350.790 1883.934 387.361   0.955 118.162   5.881   0.096  13.734   0.000   0.013  37.583  15.585  38.371    0.203   0.367   0.654   0.000   3.228  42.754   3.787   7.454   9.940   0.252   0.000   0.005   0.238   0.004   0.008   0.588   0.023   0.0001264.438  13.389 1426.402  21.800  29.750
2265  350.823 1869.066 387.419   0.958 118.221   5.880   0.096  13.685   0.000   0.012  37.553  15.570  38.343    0.203   0.366   0.654   0.000   3.203  42.329   3.743   7.429   9.936   0.252   0.000   0.005   0.237   0.004   0.008   0.587   0.023   0.0001261.375  13.355 1422.847  21.829  29.710
2266  350.854 1853.867 387.477   0.960 118.280   5.880   0.096  13.637   0.000   0.012  37.520  15.554  38.313    0.202   0.366   0.655   0.000   3.179  41.908   3.699   7.405   9.933   0.251   0.000   0.005   0.235   0.004   0.008   0.586   0.023   0.0001258.213  13.321 1419.171  21.857  29.669
2267  350.882 1838.369 387.534   0.963 118.339   5.880   0.095  13.588   0.000   0.012  37.486  15.536  38.281    0.202   0.365   0.656   0.000   3.156  41.492   3.656   7.380   9.930   0.251   0.000   0.005   0.234   0.004   0.008   0.586   0.023   0.0001254.959  13.286 1415.384  21.886  29.627
2268  350.908 1822.600 387.590   0.965 118.398   5.880   0.095  13.540   0.000   0.012  37.449  15.516  38.249    0.201   0.365   0.656   0.000   3.133  41.079   3.613   7.356   9.927   0.251   0.000   0.005   0.232   0.004   0.008   0.585   0.023   0.0001251.617  13.250 1411.493  21.915  29.584
2269  350.931 1806.587 387.646   0.968 118.457   5.879   0.095  13.491   0.000   0.012  37.410  15.495  38.215    0.201   0.365   0.657   0.000   3.110  40.671   3.571   7.331   9.923   0.250   0.000   0.005   0.231   0.004   0.008   0.584   0.023   0.0001248.194  13.213 1407.505  21.944  29.540
2270  350.952 1789.606 387.702   0.971 118.516   5.879   0.095  13.443   0.000   0.012  37.369  15.472  38.179    0.200   0.364   0.658   0.000   3.088  40.267   3.529   7.307   9.920   0.250   0.000   0.005   0.229   0.004   0.008   0.583   0.023   0.0001244.649  13.175 1403.427  21.973  29.493
2271  350.971 1773.835 387.757   0.974 118.575   5.879   0.095  13.395   0.000   0.012  37.326  15.448  38.142    0.199   0.364   0.658   0.000   3.067  39.867   3.488   7.282   9.917   0.250   0.000   0.005   0.228   0.004   0.008   0.581   0.023   0.0001241.050  13.137 1399.264  22.002  29.448
2272  350.988 1759.170 387.811   0.976 118.634   5.879   0.095  13.346   0.000   0.012  37.280  15.422  38.104    0.199   0.363   0.659   0.000   3.046  39.471   3.447   7.258   9.914   0.250   0.000   0.005   0.226   0.004   0.008   0.580   0.023   0.0001237.556  13.100 1395.023  22.031  29.407
2273  351.003 1742.678 387.865   0.979 118.693   5.879   0.095  13.298   0.000   0.012  37.233  15.396  38.065    0.198   0.363   0.659   0.000   3.025  39.079   3.407   7.234   9.911   0.249   0.000   0.005   0.225   0.004   0.008   0.579   0.023   0.0001234.054  13.063 1390.649  22.060  29.360
2274  351.016 1724.523 387.919   0.983 118.751   5.878   0.095  13.250   0.000   0.012  37.183  15.367  38.024    0.198   0.362   0.660   0.000   3.005  38.690   3.367   7.210   9.907   0.249   0.000   0.005   0.224   0.004   0.008   0.578   0.023   0.0001230.320  13.022 1386.239  22.088  29.307
2275  351.026 1707.697 387.972   0.986 118.810   5.878   0.095  13.202   0.000   0.012  37.131  15.338  37.982    0.197   0.362   0.660   0.000   2.985  38.306   3.327   7.186   9.904   0.249   0.000   0.005   0.222   0.004   0.008   0.576   0.023   0.0001226.444  12.980 1381.983  22.117  29.258
2276  351.035 1694.924 388.024   0.988 118.869   5.878   0.095  13.154   0.000   0.012  37.077  15.307  37.938    0.197   0.361   0.661   0.000   2.966  37.925   3.289   7.162   9.901   0.249   0.000   0.005   0.221   0.004   0.008   0.575   0.023   0.0001222.831  12.943 1377.707  22.146  29.221
2277  351.043 1685.845 388.076   0.990 118.928   5.878   0.095  13.106   0.000   0.012  37.023  15.276  37.894    0.196   0.360   0.661   0.000   2.947  37.549   3.250   7.138   9.898   0.248   0.000   0.005   0.220   0.004   0.008   0.574   0.023   0.0001219.820  12.915 1373.137  22.175  29.194
2278  351.049 1677.293 388.128   0.991 118.987   5.878   0.095  13.058   0.000   0.012  36.968  15.246  37.849    0.196   0.360   0.662   0.000   2.929  37.176   3.212   7.114   9.894   0.248   0.000   0.005   0.219   0.004   0.008   0.572   0.023   0.0001217.344  12.892 1368.434  22.204  29.169
2279  351.055 1669.222 388.179   0.993 119.046   5.877   0.095  13.010   0.000   0.012  36.913  15.216  37.804    0.195   0.359   0.662   0.000   2.911  36.806   3.174   7.091   9.891   0.248   0.000   0.005   0.217   0.004   0.008   0.571   0.023   0.0001215.169  12.871 1364.106  22.232  29.144
2280  351.061 1664.427 388.230   0.994 119.105   5.877   0.095  12.962   0.000   0.012  36.858  15.187  37.759    0.195   0.359   0.663   0.000   2.893  36.441   3.137   7.067   9.888   0.248   0.000   0.005   0.216   0.004   0.008   0.570   0.023   0.0001213.368  12.855 1360.513  22.261  29.130
2281  351.067 1662.617 388.280   0.994 119.164   5.877   0.095  12.914   0.000   0.012  36.805  15.159  37.714    0.195   0.358   0.664   0.000   2.876  36.079   3.101   7.044   9.885   0.247   0.000   0.005   0.215   0.004   0.008   0.569   0.023   0.0001212.137  12.845 1357.497  22.290  29.125
2282  351.073 1663.523 388.329   0.994 119.222   5.877   0.095  12.867   0.000   0.012  36.753  15.133  37.670    0.195   0.358   0.664   0.000   2.859  35.720   3.064   7.020   9.882   0.247   0.000   0.005   0.214   0.004   0.007   0.568   0.023   0.0001211.529  12.842 1354.759  22.319  29.127
2283  351.079 1666.901 388.379   0.993 119.281   5.877   0.095  12.819   0.000   0.012  36.703  15.110  37.628    0.195   0.357   0.665   0.000   2.843  35.365   3.029   6.997   9.878   0.247   0.000   0.005   0.213   0.004   0.007   0.567   0.023   0.0001211.533  12.846 1352.433  22.348  29.138
2284  351.087 1669.693 388.427   0.993 119.340   5.876   0.095  12.772   0.000   0.012  36.656  15.088  37.586    0.195   0.357   0.665   0.000   2.827  35.014   2.993   6.973   9.875   0.247   0.000   0.005   0.211   0.004   0.007   0.566   0.023   0.0001211.932  12.853 1350.763  22.376  29.146
2285  351.096 1669.113 388.476   0.993 119.399   5.876   0.095  12.726   0.000   0.012  36.611  15.068  37.546    0.195   0.356   0.666   0.000   2.811  34.666   2.958   6.950   9.872   0.247   0.000   0.005   0.210   0.004   0.007   0.565   0.023   0.0001212.252  12.857 1349.782  22.405  29.144
2286  351.105 1665.464 388.524   0.994 119.458   5.876   0.095  12.679   0.000   0.012  36.566  15.049  37.506    0.195   0.356   0.666   0.000   2.796  34.322   2.924   6.927   9.869   0.247   0.000   0.005   0.209   0.004   0.007   0.565   0.023   0.0001212.124  12.853 1349.461  22.434  29.133
2287  351.114 1661.858 388.571   0.994 119.517   5.876   0.095  12.632   0.000   0.012  36.523  15.031  37.466    0.195   0.355   0.667   0.000   2.781  33.981   2.889   6.904   9.866   0.246   0.000   0.005   0.208   0.004   0.007   0.564   0.023   0.0001211.599  12.845 1349.521  22.463  29.122
2288  351.122 1658.292 388.618   0.995 119.576   5.876   0.095  12.586   0.000   0.012  36.480  15.013  37.426    0.195   0.355   0.667   0.000   2.766  33.643   2.856   6.881   9.862   0.246   0.000   0.005   0.207   0.004   0.007   0.563   0.022   0.0001210.902  12.836 1349.394  22.491  29.112
2289  351.131 1654.761 388.665   0.996 119.635   5.875   0.095  12.539   0.000   0.012  36.437  14.996  37.387    0.194   0.354   0.668   0.000   2.752  33.309   2.822   6.858   9.859   0.246   0.000   0.005   0.206   0.004   0.007   0.563   0.022   0.0001210.132  12.827 1348.694  22.520  29.101
2290  351.139 1651.264 388.711   0.996 119.693   5.875   0.095  12.493   0.000   0.012  36.395  14.979  37.348    0.194   0.354   0.668   0.000   2.737  32.978   2.789   6.835   9.856   0.246   0.000   0.005   0.205   0.004   0.007   0.562   0.022   0.0001209.333  12.819 1347.572  22.549  29.090
2291  351.147 1644.960 388.757   0.998 119.752   5.875   0.095  12.447   0.000   0.012  36.354  14.963  37.309    0.194   0.353   0.668   0.000   2.724  32.651   2.757   6.813   9.853   0.246   0.000   0.005   0.204   0.004   0.007   0.562   0.022   0.0001208.340  12.807 1346.317  22.577  29.071
2292  351.154 1636.102 388.802   0.999 119.811   5.875   0.095  12.401   0.000   0.012  36.312  14.946  37.270    0.194   0.353   0.669   0.000   2.710  32.327   2.724   6.790   9.850   0.246   0.000   0.005   0.203   0.004   0.007   0.561   0.022   0.0001206.908  12.789 1345.020  22.606  29.044
2293  351.160 1627.758 388.847   1.001 119.870   5.874   0.095  12.355   0.000   0.012  36.269  14.928  37.230    0.194   0.352   0.669   0.000   2.697  32.005   2.692   6.767   9.846   0.246   0.000   0.005   0.202   0.004   0.007   0.561   0.022   0.0001205.145  12.769 1343.711  22.635  29.019
2294  351.166 1619.882 388.891   1.002 119.929   5.874   0.095  12.310   0.000   0.012  36.226  14.910  37.190    0.193   0.352   0.670   0.000   2.684  31.688   2.661   6.745   9.843   0.245   0.000   0.005   0.201   0.004   0.007   0.560   0.022   0.0001203.293  12.748 1342.167  22.663  28.994
2295  351.170 1612.433 388.936   1.004 119.988   5.874   0.095  12.264   0.000   0.012  36.182  14.892  37.150    0.193   0.352   0.670   0.000   2.672  31.373   2.630   6.722   9.840   0.245   0.000   0.005   0.200   0.004   0.007   0.559   0.022   0.0001201.459  12.729 1340.103  22.692  28.971
2296  351.174 1607.005 388.979   1.005 120.047   5.874   0.095  12.219   0.000   0.012  36.139  14.874  37.109    0.193   0.351   0.671   0.000   2.659  31.061   2.599   6.700   9.837   0.245   0.000   0.005   0.199   0.004   0.007   0.559   0.022   0.0001199.792  12.712 1337.701  22.721  28.955
2297  351.177 1602.210 389.022   1.006 120.105   5.874   0.095  12.173   0.000   0.012  36.095  14.855  37.069    0.193   0.351   0.671   0.000   2.647  30.753   2.569   6.678   9.834   0.245   0.000   0.005   0.198   0.004   0.007   0.558   0.022   0.0001198.373  12.698 1335.266  22.749  28.940
2298  351.179 1596.501 389.065   1.007 120.164   5.873   0.095  12.128   0.000   0.012  36.052  14.838  37.029    0.192   0.350   0.672   0.000   2.635  30.447   2.539   6.656   9.831   0.245   0.000   0.005   0.197   0.004   0.007   0.557   0.022   0.0001197.045  12.685 1332.886  22.778  28.922
2299  351.182 1591.310 389.108   1.008 120.223   5.873   0.095  12.083   0.000   0.012  36.009  14.820  36.988    0.192   0.350   0.672   0.000   2.624  30.145   2.509   6.633   9.827   0.245   0.000   0.005   0.196   0.004   0.007   0.557   0.022   0.0001195.728  12.671 1330.725  22.806  28.905
2300  351.184 1586.589 389.150   1.009 120.282   5.873   0.095  12.038   0.000   0.012  35.966  14.802  36.948    0.192   0.349   0.673   0.000   2.613  29.846   2.480   6.611   9.824   0.245   0.000   0.005   0.195   0.004   0.007   0.556   0.022   0.0001194.481  12.658 1328.858  22.835  28.891
2301  351.185 1582.297 389.192   1.010 120.341   5.873   0.095  11.993   0.000   0.012  35.923  14.785  36.908    0.192   0.349   0.673   0.000   2.602  29.549   2.451   6.589   9.821   0.245   0.000   0.005   0.194   0.004   0.007   0.555   0.022   0.0001193.324  12.647 1327.061  22.864  28.877
2302  351.187 1578.395 389.233   1.011 120.400   5.873   0.095  11.948   0.000   0.012  35.881  14.768  36.868    0.192   0.348   0.673   0.000   2.591  29.256   2.422   6.567   9.818   0.245   0.000   0.005   0.193   0.004   0.007   0.555   0.022   0.0001192.262  12.636 1325.260  22.892  28.865
2303  351.188 1574.138 389.274   1.012 120.459   5.872   0.095  11.903   0.000   0.012  35.840  14.751  36.828    0.191   0.348   0.674   0.000   2.580  28.965   2.394   6.546   9.815   0.244   0.000   0.005   0.193   0.004   0.007   0.554   0.022   0.0001191.242  12.625 1323.547  22.921  28.851
2304  351.189 1570.977 389.315   1.012 120.517   5.872   0.095  11.859   0.000   0.012  35.799  14.735  36.788    0.191   0.348   0.674   0.000   2.570  28.678   2.366   6.524   9.811   0.244   0.000   0.005   0.192   0.004   0.007   0.554   0.022   0.0001190.290  12.616 1321.941  22.949  28.841
2305  351.190 1568.104 389.355   1.013 120.576   5.872   0.095  11.814   0.000   0.012  35.758  14.719  36.749    0.191   0.347   0.675   0.000   2.560  28.393   2.338   6.502   9.808   0.244   0.000   0.005   0.191   0.004   0.007   0.553   0.022   0.0001189.462  12.608 1320.441  22.978  28.832
2306  351.191 1565.493 389.395   1.013 120.635   5.872   0.095  11.770   0.000   0.012  35.718  14.704  36.710    0.191   0.347   0.675   0.000   2.550  28.111   2.311   6.480   9.805   0.244   0.000   0.005   0.190   0.004   0.007   0.553   0.022   0.0001188.725  12.601 1318.980  23.007  28.824
2307  351.192 1563.119 389.434   1.014 120.694   5.872   0.095  11.726   0.000   0.012  35.679  14.689  36.671    0.191   0.346   0.675   0.000   2.540  27.832   2.284   6.459   9.802   0.244   0.000   0.005   0.189   0.004   0.007   0.552   0.022   0.0001188.062  12.594 1317.600  23.035  28.816
2308  351.194 1560.961 389.473   1.014 120.753   5.871   0.095  11.682   0.000   0.012  35.641  14.675  36.633    0.191   0.346   0.676   0.000   2.531  27.555   2.257   6.437   9.799   0.244   0.000   0.005   0.188   0.004   0.007   0.552   0.022   0.0001187.461  12.588 1316.368  23.064  28.809
2309  351.195 1559.000 389.512   1.015 120.812   5.871   0.095  11.638   0.000   0.012  35.603  14.662  36.596    0.191   0.346   0.676   0.000   2.522  27.282   2.230   6.416   9.796   0.244   0.000   0.005   0.188   0.004   0.007   0.551   0.022   0.0001186.917  12.583 1315.233  23.092  28.803
2310  351.196 1557.218 389.550   1.015 120.870   5.871   0.095  11.594   0.000   0.012  35.567  14.649  36.558    0.191   0.345   0.677   0.000   2.513  27.011   2.204   6.395   9.793   0.244   0.000   0.005   0.187   0.004   0.007   0.551   0.022   0.0001186.422  12.578 1314.176  23.121  28.797
2311  351.198 1555.599 389.588   1.016 120.929   5.871   0.095  11.551   0.000   0.012  35.531  14.636  36.522    0.191   0.345   0.677   0.000   2.504  26.743   2.179   6.373   9.789   0.244   0.000   0.005   0.186   0.004   0.007   0.550   0.022   0.0001185.972  12.573 1313.188  23.149  28.792
2312  351.199 1554.127 389.626   1.016 120.988   5.871   0.095  11.508   0.000   0.012  35.496  14.624  36.485    0.190   0.344   0.677   0.000   2.495  26.477   2.153   6.352   9.786   0.244   0.000   0.005   0.185   0.004   0.007   0.550   0.022   0.0001185.563  12.569 1312.261  23.178  28.787
2313  351.201 1552.789 389.663   1.016 121.047   5.870   0.095  11.464   0.000   0.012  35.462  14.613  36.450    0.190   0.344   0.678   0.000   2.487  26.214   2.128   6.331   9.783   0.244   0.000   0.005   0.185   0.004   0.007   0.550   0.022   0.0001185.191  12.565 1311.389  23.206  28.783
2314  351.203 1551.574 389.700   1.016 121.106   5.870   0.095  11.421   0.000   0.012  35.429  14.602  36.414    0.190   0.344   0.678   0.000   2.478  25.954   2.103   6.310   9.780   0.244   0.000   0.005   0.184   0.004   0.007   0.549   0.022   0.0001184.853  12.562 1310.568  23.235  28.779
2315  351.205 1550.469 389.737   1.017 121.165   5.870   0.095  11.378   0.000   0.012  35.396  14.592  36.380    0.190   0.343   0.679   0.000   2.470  25.696   2.078   6.289   9.777   0.244   0.000   0.005   0.183   0.004   0.007   0.549   0.022   0.0001184.546  12.559 1309.794  23.263  28.775
2316  351.207 1549.465 389.773   1.017 121.223   5.870   0.095  11.336   0.000   0.012  35.365  14.582  36.345    0.190   0.343   0.679   0.000   2.462  25.441   2.054   6.268   9.774   0.244   0.000   0.005   0.183   0.004   0.007   0.549   0.022   0.0001184.266  12.556 1309.062  23.292  28.772
2317  351.209 1548.553 389.809   1.017 121.282   5.870   0.095  11.293   0.000   0.012  35.334  14.572  36.312    0.190   0.343   0.679   0.000   2.455  25.189   2.030   6.247   9.770   0.244   0.000   0.005   0.182   0.004   0.007   0.548   0.022   0.0001184.012  12.554 1308.369  23.320  28.769
2318  351.211 1547.724 389.845   1.017 121.341   5.869   0.095  11.251   0.000   0.012  35.304  14.564  36.278    0.190   0.342   0.680   0.000   2.447  24.939   2.006   6.226   9.767   0.244   0.000   0.005   0.181   0.004   0.007   0.548   0.022   0.0001183.781  12.551 1307.712  23.348  28.767
2319  351.214 1549.806 389.880   1.017 121.400   5.869   0.095  11.208   0.000   0.012  35.275  14.555  36.246    0.190   0.342   0.680   0.000   2.440  24.691   1.983   6.206   9.764   0.243   0.000   0.005   0.180   0.004   0.007   0.548   0.022   0.0001183.766  12.552 1307.087  23.377  28.773
2320  351.217 1554.534 389.915   1.016 121.459   5.869   0.095  11.166   0.000   0.012  35.248  14.549  36.215    0.190   0.342   0.680   0.000   2.433  24.446   1.960   6.185   9.761   0.243   0.000   0.005   0.180   0.004   0.007   0.548   0.022   0.0001184.227  12.560 1306.493  23.405  28.789
2321  351.222 1561.665 389.950   1.014 121.518   5.869   0.095  11.124   0.000   0.012  35.224  14.543  36.185    0.190   0.341   0.681   0.000   2.425  24.203   1.937   6.164   9.758   0.243   0.000   0.005   0.179   0.004   0.007   0.548   0.022   0.0001185.241  12.574 1305.927  23.434  28.811
2322  351.227 1570.982 389.984   1.012 121.576   5.868   0.095  11.083   0.000   0.012  35.202  14.540  36.157    0.191   0.341   0.681   0.000   2.419  23.963   1.914   6.144   9.755   0.243   0.000   0.005   0.179   0.004   0.007   0.548   0.022   0.0001186.806  12.594 1305.635  23.462  28.841
2323  351.234 1579.452 390.019   1.011 121.635   5.868   0.095  11.041   0.000   0.012  35.184  14.539  36.130    0.191   0.341   0.682   0.000   2.412  23.725   1.892   6.123   9.752   0.243   0.000   0.005   0.178   0.004   0.007   0.548   0.022   0.0001188.699  12.616 1305.917  23.491  28.868
2324  351.242 1587.152 390.052   1.009 121.694   5.868   0.095  11.000   0.000   0.012  35.168  14.540  36.106    0.191   0.341   0.682   0.000   2.405  23.490   1.870   6.103   9.748   0.243   0.000   0.005   0.177   0.004   0.007   0.548   0.022   0.0001190.623  12.637 1306.819  23.519  28.892
2325  351.252 1596.989 390.086   1.007 121.753   5.868   0.095  10.959   0.000   0.012  35.154  14.543  36.083    0.192   0.341   0.682   0.000   2.399  23.257   1.848   6.083   9.745   0.243   0.000   0.005   0.177   0.004   0.007   0.548   0.022   0.0001192.648  12.660 1308.317  23.547  28.923
2326  351.263 1608.772 390.119   1.005 121.812   5.868   0.095  10.918   0.000   0.012  35.144  14.547  36.062    0.192   0.340   0.683   0.000   2.392  23.026   1.826   6.062   9.742   0.243   0.000   0.005   0.176   0.004   0.007   0.549   0.022   0.0001194.983  12.686 1310.123  23.576  28.960
2327  351.276 1622.326 390.152   1.002 121.871   5.867   0.095  10.878   0.000   0.012  35.137  14.554  36.043    0.192   0.340   0.683   0.000   2.386  22.797   1.805   6.042   9.739   0.243   0.000   0.005   0.175   0.004   0.007   0.549   0.022   0.0001197.695  12.717 1311.894  23.604  29.002
2328  351.290 1637.494 390.184   0.999 121.929   5.867   0.095  10.837   0.000   0.012  35.134  14.563  36.026    0.193   0.340   0.684   0.000   2.380  22.571   1.784   6.022   9.736   0.243   0.000   0.005   0.175   0.004   0.007   0.550   0.022   0.0001200.785  12.752 1313.779  23.632  29.049
2329  351.307 1651.296 390.216   0.996 121.988   5.867   0.095  10.797   0.000   0.012  35.134  14.574  36.012    0.193   0.340   0.684   0.000   2.374  22.347   1.763   6.002   9.733   0.243   0.000   0.005   0.174   0.004   0.007   0.550   0.022   0.0001204.047  12.788 1316.047  23.661  29.090
2330  351.325 1663.859 390.248   0.994 122.047   5.867   0.095  10.758   0.000   0.012  35.137  14.587  36.000    0.194   0.340   0.684   0.000   2.368  22.125   1.742   5.982   9.730   0.243   0.000   0.005   0.174   0.004   0.007   0.551   0.022   0.0001207.207  12.822 1318.740  23.689  29.128
2331  351.344 1675.295 390.280   0.992 122.106   5.867   0.095  10.718   0.000   0.012  35.143  14.602  35.989    0.194   0.340   0.685   0.000   2.363  21.906   1.722   5.962   9.727   0.243   0.000   0.005   0.173   0.004   0.007   0.552   0.022   0.0001210.160  12.852 1321.845  23.717  29.163
2332  351.365 1682.870 390.311   0.990 122.165   5.866   0.095  10.679   0.000   0.012  35.151  14.617  35.980    0.195   0.340   0.685   0.000   2.357  21.688   1.702   5.942   9.724   0.243   0.000   0.005   0.173   0.004   0.007   0.553   0.022   0.0001212.697  12.876 1325.095  23.746  29.185
2333  351.385 1686.929 390.342   0.990 122.223   5.866   0.095  10.640   0.000   0.012  35.159  14.632  35.972    0.195   0.340   0.686   0.000   2.352  21.473   1.682   5.923   9.720   0.243   0.000   0.005   0.172   0.004   0.007   0.554   0.022   0.0001214.575  12.892 1328.172  23.774  29.197
2334  351.406 1687.788 390.373   0.989 122.282   5.866   0.095  10.601   0.000   0.012  35.169  14.647  35.964    0.195   0.340   0.686   0.000   2.347  21.260   1.662   5.903   9.717   0.243   0.000   0.005   0.172   0.004   0.007   0.554   0.022   0.0001215.730  12.900 1330.999  23.802  29.200
2335  351.426 1685.731 390.404   0.990 122.341   5.866   0.095  10.562   0.000   0.012  35.177  14.661  35.957    0.195   0.340   0.687   0.000   2.341  21.049   1.643   5.883   9.714   0.243   0.000   0.005   0.171   0.004   0.007   0.555   0.022   0.0001216.172  12.900 1333.333  23.831  29.194
2336  351.445 1681.021 390.434   0.991 122.400   5.866   0.095  10.524   0.000   0.012  35.185  14.673  35.949    0.195   0.340   0.687   0.000   2.336  20.840   1.623   5.864   9.711   0.243   0.000   0.005   0.171   0.004   0.007   0.556   0.022   0.0001215.939  12.893 1334.905  23.859  29.180
2337  351.463 1673.893 390.464   0.992 122.459   5.865   0.095  10.485   0.000   0.012  35.191  14.683  35.940    0.195   0.340   0.687   0.000   2.331  20.633   1.604   5.844   9.708   0.243   0.000   0.005   0.170   0.004   0.007   0.556   0.022   0.0001215.078  12.880 1335.683  23.887  29.158
2338  351.479 1667.403 390.493   0.993 122.518   5.865   0.095  10.446   0.000   0.012  35.195  14.691  35.931    0.195   0.340   0.688   0.000   2.326  20.428   1.586   5.825   9.705   0.243   0.000   0.005   0.169   0.004   0.007   0.556   0.022   0.0001213.820  12.864 1335.701  23.916  29.139
2339  351.493 1661.495 390.523   0.994 122.576   5.865   0.095  10.408   0.000   0.012  35.198  14.698  35.921    0.195   0.340   0.688   0.000   2.322  20.226   1.567   5.805   9.702   0.243   0.000   0.005   0.169   0.004   0.007   0.557   0.022   0.0001212.459  12.848 1335.009  23.944  29.121
2340  351.506 1655.585 390.552   0.995 122.635   5.865   0.095  10.370   0.000   0.012  35.199  14.703  35.911    0.195   0.340   0.689   0.000   2.317  20.025   1.549   5.786   9.699   0.243   0.000   0.005   0.169   0.004   0.007   0.557   0.022   0.0001211.087  12.834 1333.660  23.972  29.103
2341  351.518 1649.141 390.581   0.997 122.694   5.865   0.095  10.332   0.000   0.012  35.199  14.706  35.900    0.194   0.340   0.689   0.000   2.313  19.826   1.531   5.767   9.696   0.243   0.000   0.005   0.168   0.004   0.007   0.557   0.022   0.0001209.674  12.818 1331.942  24.000  29.084
2342  351.528 1642.212 390.609   0.998 122.753   5.864   0.095  10.294   0.000   0.012  35.197  14.708  35.888    0.194   0.340   0.689   0.000   2.308  19.630   1.513   5.748   9.692   0.243   0.000   0.005   0.168   0.004   0.007   0.557   0.022   0.0001208.175  12.802 1330.189  24.028  29.063
2343  351.537 1634.843 390.638   1.000 122.812   5.864   0.095  10.256   0.000   0.012  35.194  14.708  35.875    0.194   0.340   0.690   0.000   2.304  19.435   1.495   5.728   9.689   0.243   0.000   0.005   0.167   0.004   0.007   0.557   0.022   0.0001206.573  12.784 1328.460  24.057  29.040
2344  351.545 1627.073 390.666   1.001 122.870   5.864   0.095  10.218   0.000   0.012  35.189  14.706  35.862    0.194   0.340   0.690   0.000   2.300  19.242   1.478   5.709   9.686   0.243   0.000   0.005   0.167   0.004   0.007   0.557   0.022   0.0001204.868  12.766 1326.688  24.085  29.017
2345  351.552 1621.776 390.694   1.002 122.929   5.864   0.095  10.180   0.000   0.012  35.182  14.704  35.848    0.193   0.340   0.691   0.000   2.295  19.051   1.460   5.690   9.683   0.243   0.000   0.005   0.166   0.004   0.007   0.556   0.022   0.0001203.251  12.749 1324.817  24.113  29.000
2346  351.558 1618.731 390.721   1.003 122.988   5.864   0.095  10.142   0.000   0.012  35.175  14.701  35.834    0.193   0.340   0.691   0.000   2.291  18.862   1.443   5.671   9.680   0.243   0.000   0.005   0.166   0.004   0.007   0.556   0.022   0.0001201.983  12.737 1322.834  24.141  28.991
2347  351.563 1617.733 390.748   1.003 123.047   5.863   0.095  10.104   0.000   0.012  35.168  14.697  35.820    0.193   0.340   0.691   0.000   2.287  18.675   1.426   5.653   9.677   0.243   0.000   0.005   0.165   0.004   0.007   0.556   0.022   0.0001201.153  12.731 1320.742  24.170  28.988
2348  351.569 1618.599 390.775   1.003 123.106   5.863   0.095  10.067   0.000   0.012  35.161  14.694  35.806    0.193   0.340   0.692   0.000   2.283  18.490   1.410   5.634   9.674   0.243   0.000   0.005   0.165   0.004   0.007   0.556   0.022   0.0001200.777  12.730 1318.787  24.198  28.990
2349  351.574 1618.322 390.802   1.003 123.164   5.863   0.095  10.030   0.000   0.012  35.154  14.691  35.792    0.193   0.339   0.692   0.000   2.280  18.307   1.393   5.615   9.671   0.243   0.000   0.005   0.164   0.004   0.007   0.555   0.022   0.0001200.649  12.731 1317.270  24.226  28.990
2350  351.580 1617.007 390.829   1.003 123.223   5.863   0.094   9.992   0.000   0.012  35.147  14.688  35.779    0.193   0.339   0.692   0.000   2.276  18.125   1.377   5.596   9.668   0.243   0.000   0.005   0.164   0.004   0.007   0.555   0.022   0.0001200.487  12.729 1316.253  24.254  28.986
2351  351.586 1614.747 390.855   1.003 123.282   5.862   0.094   9.955   0.000   0.012  35.140  14.685  35.766    0.193   0.339   0.693   0.000   2.272  17.945   1.361   5.578   9.665   0.243   0.000   0.005   0.164   0.004   0.007   0.555   0.022   0.0001200.178  12.725 1315.730  24.282  28.979
2352  351.591 1611.627 390.881   1.004 123.341   5.862   0.094   9.918   0.000   0.012  35.133  14.682  35.752    0.193   0.339   0.693   0.000   2.269  17.767   1.345   5.559   9.662   0.243   0.000   0.005   0.163   0.004   0.007   0.555   0.022   0.0001199.685  12.719 1315.432  24.310  28.969
2353  351.596 1607.725 390.907   1.005 123.399   5.862   0.094   9.882   0.000   0.012  35.125  14.678  35.738    0.193   0.339   0.693   0.000   2.265  17.591   1.329   5.541   9.658   0.243   0.000   0.005   0.163   0.004   0.007   0.555   0.022   0.0001199.001  12.710 1315.033  24.338  28.957
2354  351.601 1603.113 390.933   1.006 123.458   5.862   0.094   9.845   0.000   0.012  35.116  14.674  35.724    0.192   0.339   0.694   0.000   2.262  17.417   1.314   5.522   9.655   0.243   0.000   0.005   0.162   0.004   0.007   0.554   0.022   0.0001198.132  12.700 1314.446  24.367  28.942
