,T60_ch4,T60_GWP100,T60_GWP20,T60_CGTP,T60_GTP100,T60_GWPstar,T26_ch4,T26_GWP100,T26_GWP20,T26_CGTP,T26_GTP100,T26_GWPstar,T19_ch4,T19_GWP100,T19_GWP20,T19_CGTP,T19_GTP100,T19_GWPstar,T34_ch4,T34_GWP100,T34_GWP20,T34_CGTP,T34_GTP100,T34_GWPstar,T85_ch4,T85_GWP100,T85_GWP20,T85_CGTP,T85_GTP100,T85_GWPstar,T34o_ch4,T34o_GWP100,T34o_GWP20,T34o_CGTP,T34o_GTP100,T34o_GWPstar
140,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773,0.11173388611681115,0.06725849378008779,0.195694959387855,0.11898802087699657,0.017006823851563588,0.06788419996752773
141,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185,0.11334798429579045,0.06826843779334782,0.19863348717150037,0.11991991955162347,0.017262195908951818,0.06889019191162185
142,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367,0.11494363783227313,0.06928960537480983,0.20160467099009438,0.1212525967873839,0.017520405931282013,0.06992162228737367
143,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137,0.11653033633692012,0.07032727679006916,0.20462387427661266,0.12321224840696132,0.01778278907403896,0.07100750310984137
144,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717,0.1181371041130925,0.0713853394622321,0.2077024078568582,0.12563348944144703,0.018050328301846007,0.07211697276542717
145,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305,0.1197769695943105,0.07245442309460352,0.21081300796490113,0.12694210917108611,0.018320654263616405,0.07325112011653305
146,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083,0.121452691646889,0.07353350308499407,0.21395269342360587,0.12812906848142697,0.018593507880860984,0.0744331095368083
147,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218,0.12316013914857889,0.07463068667272665,0.2171450530138219,0.1302786747054818,0.01887093913096309,0.07563825101876218
148,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992,0.12487922533997334,0.07574046474432736,0.22037405744799088,0.13177413333727872,0.01915155499250397,0.07687696831863992
149,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796,0.12660359195510845,0.07686771820909387,0.2236539081941075,0.13384914711532966,0.01943658964067839,0.07816317372600796
150,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428,0.12833880326089803,0.07800677465067951,0.22696810081943464,0.13525062285263592,0.019724608761688963,0.07947067114670428
151,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341,0.13007304853915744,0.07915594425791261,0.23031171865828404,0.13645145180447243,0.020015185073874682,0.08079208568124341
152,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652,0.13178337524796357,0.0803164462456939,0.23368830913191155,0.1377970493285133,0.020308626865035168,0.08211533901514652
153,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247,0.13346056568433634,0.08148511174031779,0.23708865210206767,0.1387663774011333,0.02060413286125112,0.08344239276835247
154,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967,0.13509364914902136,0.0826728367505246,0.24054445053841594,0.14102948856906802,0.020904458201552806,0.08479318173710967
155,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269,0.136703425007153,0.08387414223216909,0.24403976264295815,0.1426420225520353,0.02120821746778089,0.08613736508488269
156,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139,0.1382871027163337,0.08508648108942929,0.2475671773991015,0.14395211647689674,0.021514766607302872,0.08749671526819139
157,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826,0.13984511275570646,0.08631586184299027,0.2511441771669963,0.145975657194562,0.02182562492046515,0.08886050125846826
158,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165,0.14141810599126195,0.08756021410643579,0.2547647379612264,0.14775336193596228,0.022140268894249436,0.09022842653976165
159,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212,0.14298339223238007,0.08881437328514094,0.2584138329044627,0.1489178269692144,0.02245739262145926,0.09161441839205212
160,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787,0.14454138638464883,0.09008550100412155,0.26211229942314546,0.15093265745291123,0.022778806973678116,0.09300386060077787
161,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157,0.14610666046468174,0.0913651769828579,0.26583563791340714,0.15194767076924914,0.023102382818665144,0.09439696598250157
162,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146,0.1476721901505705,0.0926557317080725,0.26959062914714543,0.1532394041577982,0.02342870943778764,0.09580702574747146
163,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834,0.14927208120198296,0.09396379107608181,0.27339655179739775,0.15531789101267574,0.023759462239535754,0.0972127335570834
164,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168,0.1509288668660744,0.09529358154438831,0.27726570314266086,0.15789822394716643,0.02409570991596934,0.0986407351058168
165,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217,0.15261808233704482,0.09663343294616004,0.28116412772696375,0.15909285089274172,0.024434501576271847,0.10008777340275217
166,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975,0.15424060082340105,0.09798668864186924,0.28510155337433374,0.16068446570457715,0.024776682614674247,0.10151632164932975
167,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418,0.15586118875412427,0.09935750600099884,0.28909007634513,0.1627697231415394,0.02512330425380296,0.10296927653977418
168,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846,0.1574641319549774,0.10074530507980826,0.2931280092380982,0.16478611853684422,0.02547421985045377,0.10442043304252846
169,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939,0.15904151110467227,0.10215064472816632,0.29721697807987424,0.16686887130486397,0.025829570714084312,0.10588493153237939
170,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511,0.16058751457428413,0.103569486277932,0.3013452319828988,0.16847207594723765,0.026188335636609057,0.10736078947706511
171,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035,0.1621142844141066,0.10499711269574709,0.3054990462917476,0.16951518393731138,0.026549321880116165,0.10882496914806035
172,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466,0.16364061460342413,0.10643353377145155,0.30967844949088774,0.1705594543649073,0.026912531920041435,0.11029237683899466
173,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161,0.1651761901065896,0.10789293733428107,0.3139247224135646,0.17328837593971566,0.0272815532573693,0.11176318219785161
174,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447,0.16675192491245616,0.10935728050388742,0.31818536759011234,0.17387490077625772,0.027651823611997854,0.113248813614447
175,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473,0.16837698484717992,0.11083510463639243,0.322485236905333,0.1754756191973391,0.028025502731058704,0.11473385863402473
176,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561,0.1700622449335772,0.11232430724852234,0.32681821298496283,0.1768266904877507,0.028402058985597962,0.11621494558091561
177,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537,0.1717777764738312,0.11382913505495051,0.33119665204765647,0.1786820131775472,0.02878256618985586,0.11770723373849537
178,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021,0.1734631612220205,0.11534759288895782,0.3356147489668325,0.18030043141589885,0.02916651985068902,0.11919376022501021
179,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474,0.17510652474979976,0.1168819655967063,0.34007915171885444,0.18219015040394013,0.029554497708900448,0.12067948051193474
180,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737,0.17673537608027642,0.11843779223499928,0.3446059767142341,0.18473757243049238,0.029947900357308443,0.12217859714550737
181,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634,0.17837242780193796,0.11999670437716815,0.34914177927544593,0.18510394261707286,0.03034208319893756,0.12368309481320634
